cycle,capacity,avg_voltage,min_voltage,avg_current,avg_temp,duration,SOH,RUL,cell,source_folder,source_file,source_path
82,1.849201702126164,3.568983888921194,2.048365732409564,-1.967505635477996,31.32285733932258,3392.719,0.9778691507545128,363,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
86,1.8834677437950849,3.564620688944316,2.181560983985832,-1.9683447778186904,31.60843645212248,3470.672,0.9959892428071968,359,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
90,1.8628211117905844,3.569438814221784,2.1177799354077496,-1.978806775438716,31.782101501165204,3414.109,0.9850711777410832,355,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
94,1.852085039652352,3.568742147335628,2.1637448793153697,-1.9785908218423576,31.51504198920288,3395.219,0.979393877243154,351,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
98,1.8469504648208708,3.5642424070467817,2.045656147205805,-1.9784335668087776,31.13866351339678,3386.0,0.9766786827220948,347,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
102,1.836828431169018,3.5653038098527605,2.1356202266992863,-1.9781601679702336,31.068710515588776,3368.187,0.9713260895248976,343,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
106,1.8371619619672277,3.565432167703823,2.042987153745025,-1.978376589969064,31.618244836823447,3368.266,0.97150246264743,339,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
110,1.8316722583718852,3.5622303163451425,1.978616239411895,-1.9780771457931063,31.3315280636684,3358.719,0.9685994738677316,335,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
114,1.8211470951317783,3.564481026852489,2.15845357648832,-1.9780971417908424,31.132569191182142,3339.5,0.9630337032828774,331,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
118,1.816506091511515,3.561614556780574,2.092603698932653,-1.977978349880126,30.972969676157927,3331.265,0.960579512231908,327,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
122,1.8113815601504557,3.5630587459190144,2.152888643167804,-1.978433495721842,31.1990648511682,3321.188,0.9578696287593303,323,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
126,1.8116056333939583,3.5629534367704405,2.0537418826405966,-1.9782873833989176,31.722267598269813,3321.844,0.9579881200586186,319,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
130,1.8060548955557405,3.563446012076242,2.079330058633996,-1.978196143267665,31.900827580605675,3311.828,0.9550528559986308,315,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
134,1.8132041826994056,3.563998342345823,2.075979330452076,-1.9670969462670496,31.5372402498617,3327.391,0.9588334426916012,311,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
136,1.8062641938283532,3.5604902283110547,2.0674349483094465,-1.9781214643703728,31.24662583059252,3312.078,0.955163534203101,309,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
140,1.7958310249900458,3.5567002097886946,2.037264031192436,-1.9780364457328716,30.939399361884792,3293.172,0.9496464108196084,305,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
144,1.7858852600390451,3.5584127263446006,2.1632674190148338,-1.977935781469453,30.88485700435457,3275.328,0.9443870295876656,301,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
148,1.780326860450275,3.556136820956992,2.106631526845483,-1.9780170042003,30.920682316695828,3265.016,0.9414477139472056,297,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
150,1.8150756899575575,3.568999942180493,2.1809272860788376,-1.9779140108313504,33.8805778170798,3328.937,0.959823107156573,295,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
154,1.815702515484584,3.571059290544873,2.1773498094527195,-1.978162017642311,33.038339318294426,3329.266,0.9601545763224728,291,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
158,1.800243217805667,3.566692128462209,2.180136101967249,-1.9779553399945096,32.27329169539202,3301.579,0.9519796053200332,287,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
162,1.7904476205609308,3.563327431073248,2.128629519907685,-1.9779914337720732,31.937919783481355,3283.563,0.946799633688042,283,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
166,1.780343032300132,3.559014621482901,2.155901281560187,-1.9721889844228175,31.688686599521045,3275.125,0.9414562657201504,279,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
170,1.775328769596812,3.556694583634292,2.067103728219671,-1.9723254573804136,31.779120691032947,3265.656,0.9388046929870528,275,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
174,1.770262973473285,3.555013984911923,2.061983186454309,-1.966838273678528,32.133873372089305,3266.093,0.936125869066702,271,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
178,1.760081061854204,3.552637375406741,2.143037413381466,-1.960929600351624,31.889431533099835,3257.594,0.9307416120348376,267,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
182,1.749647593537689,3.547186025484395,1.992905798820928,-1.9607588424014128,31.81736328028127,3248.593,0.9252243302854406,263,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
186,1.749650075059311,3.546814755244375,2.0335961968180234,-1.9607439129501685,31.72316205746117,3238.766,0.9252256425292258,259,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
190,1.745028739214683,3.544785017297265,2.0213017345171265,-1.9550964299704847,31.957150654392294,3240.14,0.922781851918098,255,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
194,1.739645745528673,3.546521542096416,2.0789964919635966,-1.955058998571939,32.29917704213345,3230.109,0.9199352919899928,251,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
198,1.7285642277717963,3.540832547654255,1.9925354808829656,-1.9491545130405272,32.128842946565555,3229.7810000000027,0.9140753177397376,247,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
202,1.723900324588418,3.542992511358393,2.14041602578448,-1.9485230174751031,32.021134355757404,3212.469,0.9116090172599748,243,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
206,1.7139788776485192,3.5360811169860216,2.006753861515003,-1.9431227050969848,31.85904886148665,3213.219,0.9063624955407812,239,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
210,1.7139701997004613,3.5392436935272635,2.121868132176415,-1.9430080085541768,32.16100333536097,3203.578,0.9063579065888634,235,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
214,1.7036521173638766,3.534823706293257,2.011964875882845,-1.9425165961920088,32.10276048728767,3195.125,0.9009016416501656,231,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
216,1.7040137474382486,3.5366477402090606,2.0744390946376323,-1.9370190075205085,32.33880662180898,3195.312999999994,0.9010928738414982,229,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
220,1.6935716157343033,3.535206284098092,2.188793384556236,-1.931019209657836,32.21373014824893,3186.297,0.8955710108399318,225,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
224,1.6876577363877656,3.53298522375534,2.1739523632140685,-1.930473835480344,32.09949526722965,3176.438,0.8924437153331117,221,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
228,1.6830744356583152,3.532158560934324,2.1783847786257136,-1.930551031475332,32.11305439113157,3167.593,0.8900200379231206,217,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
232,1.6779270142025482,3.5308376380023527,2.191481814157953,-1.924719540998312,32.20371989479744,3167.719,0.8872980500287017,213,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
236,1.6732060275966172,3.5296958440720005,2.1753473356526807,-1.9245739020356047,32.23340825772458,3159.077999999994,0.884801563486559,209,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
240,1.6674367208253988,3.5281819372126093,2.1832922624558813,-1.9243785304854075,32.212169716369466,3148.829,0.8817507188402843,205,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
244,1.6622662630667526,3.5265730179666974,2.192864020990023,-1.9184028799161776,32.21746401954225,3149.094,0.8790165492082501,201,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
248,1.6574243065763063,3.5245022548553444,2.156097212664392,-1.9181664471622712,32.23410177209762,3140.547,0.87645609305257,197,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
252,1.652538684928734,3.5228548406546385,2.138540138129487,-1.9180994998619485,32.228343983674435,3131.625,0.8738725464951953,193,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
256,1.6472174627573322,3.522282912123785,2.1646493163558524,-1.9179522150902,32.1833106060944,3121.907,0.8710586517211737,189,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
260,1.6364136810898071,3.5189923820688493,2.1187211383693167,-1.9116539768893372,32.17200142078129,3122.125,0.8653455460107404,185,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
264,1.6362554312048496,3.51778442795708,2.1377868706438155,-1.911586551073689,32.03316223587618,3121.672,0.8652618625053486,181,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
266,1.641119179218384,3.521222605727349,2.103155697792567,-1.917648718820213,32.506671891788216,3120.86,0.8678338421514901,179,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
270,1.6315700789656966,3.5172227884430147,2.186737546753024,-1.9111337702474196,31.96103948562093,3103.828,0.8627842196339309,175,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
274,1.621213282987236,3.5125010864221813,2.100774791159369,-1.9108556098369367,31.798082670491866,3095.094,0.8573074826850354,171,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
278,1.6164273214762122,3.5129614635074677,2.1417010068719846,-1.9049762303506044,31.95802833708937,3095.781,0.8547766370163623,167,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
282,1.615823510161921,3.512520410039196,2.0912297625621297,-1.905106852054852,32.41813169746276,3094.328,0.8544573379066747,163,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
286,1.61672418029789,3.5151454557578807,2.166300950520593,-1.9049079394753687,32.64044972789331,3086.531,0.8549336177737964,159,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
290,1.6108655863730026,3.513443179473182,2.1843637809529235,-1.898761620917719,32.56399373078006,3085.625,0.851835557535501,155,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
294,1.6006603374309376,3.509708940257453,2.113995772639173,-1.90433828068926,32.28305350922276,3067.203,0.8464389595847521,151,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
298,1.5959174487005665,3.5042771471757,2.0287779476202195,-1.904192698545851,32.06065237439007,3058.157,0.8439308910654777,147,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
302,1.5962179519462243,3.509207943122176,2.1948906641943635,-1.8982712229514884,32.365261126964526,3058.812,0.8440897990165642,143,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
306,1.5958065114633972,3.5095064920492853,2.1621122251410005,-1.8977934870545985,32.68851871366292,3058.578,0.8438722267771133,139,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
310,1.5906507821480704,3.505203266169396,2.0092802451741245,-1.903643646720525,32.747733642524246,3049.328,0.8411458456358337,135,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
313,1.6888211161855506,3.5281182345919757,2.144268362237989,-1.936992342648715,32.50500516961017,3177.219,0.893058917673428,132,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
316,1.6259938279733204,3.519590928396835,2.0962813773920197,-1.9233409193548263,32.91993878980996,3082.937,0.8598354640622486,129,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
320,1.6157433862812898,3.5146260368096875,2.037656085248936,-1.916884219356136,32.948305858317944,3074.266,0.8544149679093845,125,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
324,1.6056626764846538,3.5115494818370454,2.050265845971926,-1.910472150518363,32.76906651915661,3066.0,0.8490842270191371,121,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
328,1.5949746921524348,3.510769869032659,2.1421639870693685,-1.904277326283454,32.59734424608833,3056.437,0.8434323556466374,117,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
332,1.5904102438871943,3.50804494279531,2.093098662464846,-1.904002494100001,32.52349894408369,3048.219,0.8410186475348281,113,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
336,1.5853517062988178,3.507748080950393,2.109503853325003,-1.9036546380501311,32.578228834731775,3039.218,0.8383436619721834,109,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
340,1.5799737147242376,3.506667352106726,2.1295447836320704,-1.8977146678452772,32.62728298499839,3039.047,0.8354997471911441,105,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
344,1.5752185465278068,3.50618439217454,2.138556110583413,-1.8973347377958825,32.652115712561326,3030.375,0.8329851852152426,101,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
348,1.569798484648868,3.5051004339266254,2.143779366990932,-1.8970045774163773,32.64767456395258,3021.0,0.8301190234003898,97,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
352,1.5702565375950357,3.5054479186890566,2.199196544880164,-1.8909127399289276,32.6993879231031,3021.75,0.830361244595057,93,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
356,1.565249873909438,3.500074246846,2.0252901014990434,-1.8968789299198896,32.724576765133094,3012.265,0.8277136902689282,89,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
360,1.559633933561147,3.5011647157526498,2.0874226328484515,-1.8964710309338209,32.70434030242972,3002.641,0.8247439467235069,85,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
364,1.5649820533392105,3.500407285435189,2.0863200514042264,-1.8967768141795405,32.74051962267582,3012.0,0.8275720651161599,81,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
367,1.57497949984227,3.507816455272743,2.0588247910323827,-1.9031485600103597,33.38712825139849,3020.11,0.8328587758683834,78,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
371,1.5652811168780458,3.5025243992110107,2.007722684403967,-1.9028574663381217,33.270627344923426,3002.172000000006,0.8277302117414882,74,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
375,1.559755497470126,3.505155823274424,2.190682586389996,-1.8963219640753084,33.115074143665915,2992.703,0.8248082304608076,70,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
379,1.549897685670499,3.498364647513572,2.008435320437976,-1.908430732943726,32.90572814040102,2964.468,0.8195953593923267,66,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
383,1.543877153134502,3.500140843862167,2.164636064139996,-1.889754408573026,32.953112654161664,2983.375,0.8164116650277282,62,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
387,1.5450187488690073,3.49909547013937,2.064742753691984,-1.895916758897512,33.2282109237263,2975.297,0.8170153478223752,58,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
391,1.5445940154102908,3.501035761164061,2.170172617792397,-1.889387844169526,33.361342590516294,2974.9850000000006,0.816790746176111,54,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
395,1.5343086721758876,3.497212315865497,2.120750718982474,-1.8889185963670396,33.12431679486816,2966.25,0.8113517938745419,50,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
399,1.5287603942958483,3.496089957852059,2.13627215665258,-1.8885071150010757,32.991553593266204,2956.359,0.8084178306554588,46,1. BatteryAgingARC-FY08Q4_B0007,1. BatteryAgingARC-FY08Q4,B0007.mat,../data/nasa/5.+Battery+Data+Set/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat
